entity_id,age,country,account_plan,tenure_days,email_verified
user_01617,19,AU,pro,2498,True
user_01618,47,CA,free,2706,True
user_01619,43,AU,free,1547,True
user_01620,39,CA,basic,46,True
user_01621,70,US,free,1256,True
user_01622,64,DE,free,3233,True
user_01623,19,CA,pro,2368,True
user_01624,58,US,pro,2219,False
user_01625,26,BR,free,2470,True
user_01626,25,CA,basic,577,True
user_01627,50,AU,enterprise,2566,True
user_01628,44,UK,free,2644,True
user_01629,22,FR,basic,545,True
user_01630,40,UK,free,721,False
user_01631,64,US,pro,3510,True
user_01632,36,UK,free,2840,True
user_01633,28,DE,enterprise,2642,True
user_01634,53,DE,free,781,True
user_01635,71,BR,pro,1132,True
user_01636,50,AU,free,2871,False
user_01637,48,CA,pro,2601,True
user_01638,66,DE,pro,998,True
user_01639,27,BR,free,2066,False
user_01640,21,CA,pro,543,True
user_01641,36,US,free,274,False
user_01642,34,JP,pro,216,True
user_01643,51,AU,free,2176,True
user_01644,57,JP,free,806,True
user_01645,59,JP,free,1491,True
user_01646,65,JP,free,506,True
user_01647,57,DE,free,3343,True
user_01648,24,BR,enterprise,2249,True
user_01649,24,AU,free,1577,True
user_01650,48,FR,basic,2414,True
user_01651,54,FR,free,2276,False
user_01652,72,UK,free,1639,True
user_01653,60,CA,enterprise,3128,True
user_01654,61,FR,free,324,True
user_01655,68,JP,free,1484,False
user_01656,65,BR,basic,1947,True
user_01657,70,CA,basic,1378,True
user_01658,19,US,free,363,False
user_01659,25,FR,basic,237,True
user_01660,68,UK,free,2817,True
user_01661,67,US,free,3568,False
user_01662,18,FR,basic,2385,True
user_01663,24,BR,free,1513,True
user_01664,64,AU,free,2804,True
user_01665,27,DE,free,2561,True
user_01666,32,AU,basic,1402,True
user_01667,19,BR,free,2047,True
user_01668,46,BR,free,1741,True
user_01669,25,UK,free,2589,True
user_01670,24,US,basic,851,False
user_01671,20,UK,free,963,True
user_01672,29,BR,free,2440,False
user_01673,31,US,free,3185,True
user_01674,54,UK,free,3348,True
user_01675,26,UK,basic,2861,True
user_01676,73,UK,free,2381,True
user_01677,22,CA,free,2208,True
user_01678,37,JP,free,294,True
user_01679,70,FR,free,3022,True
user_01680,70,JP,basic,1138,False
user_01681,72,US,basic,2680,True
user_01682,44,DE,free,2538,True
user_01683,25,AU,free,2560,False
user_01684,38,AU,basic,1545,True
user_01685,54,US,basic,733,False
user_01686,52,BR,free,1414,True
user_01687,27,AU,free,2904,True
user_01688,63,FR,basic,3500,True
user_01689,55,UK,free,542,True
user_01690,63,DE,basic,1793,True
user_01691,70,DE,basic,1409,True
user_01692,37,UK,basic,3408,True
user_01693,42,JP,pro,1626,True
user_01694,43,UK,enterprise,3541,True
user_01695,46,FR,pro,1662,True
user_01696,36,AU,free,1724,True
user_01697,21,JP,pro,592,False
user_01698,36,JP,free,2393,True
user_01699,23,JP,pro,532,True
user_01700,43,US,free,2300,True
user_01701,73,FR,basic,753,True
user_01702,34,UK,free,3502,True
user_01703,49,JP,basic,1801,True
user_01704,34,AU,free,109,True
user_01705,44,AU,free,2789,True
user_01706,33,UK,pro,2753,True
user_01707,33,BR,pro,1519,True
user_01708,50,AU,free,777,False
user_01709,48,BR,basic,2397,True
user_01710,72,BR,basic,2866,True
user_01711,40,AU,free,1722,True
user_01712,68,CA,free,3236,True
user_01713,68,FR,basic,3561,True
user_01714,57,BR,basic,3313,True
user_01715,64,CA,basic,3626,True
user_01716,74,BR,free,2089,True
user_01717,28,CA,basic,310,True
user_01718,27,FR,free,3532,False
user_01719,71,CA,free,873,True
user_01720,59,AU,enterprise,2343,False
user_01721,59,JP,free,1373,True
user_01722,40,AU,basic,1400,True
user_01723,69,AU,free,2761,True
user_01724,71,UK,free,781,True
user_01725,25,CA,basic,3262,True
user_01726,62,BR,free,1322,False
user_01727,71,JP,free,1669,True
user_01728,38,US,free,3420,True
user_01729,50,UK,basic,1304,True
user_01730,59,US,pro,122,True
user_01731,66,FR,basic,3232,True
user_01732,63,US,free,2844,False
user_01733,71,JP,free,899,False
user_01734,18,AU,enterprise,3629,True
user_01735,68,JP,free,645,True
user_01736,54,BR,enterprise,1141,True
user_01737,70,US,pro,1414,True
user_01738,56,AU,free,791,True
user_01739,68,DE,free,522,True
user_01740,66,US,pro,1720,True
user_01741,54,AU,free,1220,False
user_01742,53,CA,free,389,True
user_01743,25,UK,pro,1148,True
user_01744,58,DE,basic,1370,True
user_01745,68,DE,free,1326,True
user_01746,71,BR,free,2750,True
user_01747,67,AU,free,2728,True
user_01748,20,JP,free,3300,True
user_01749,48,JP,pro,1895,True
user_01750,44,AU,free,3450,True
user_01751,46,JP,enterprise,2637,True
user_01752,65,AU,free,210,True
user_01753,48,US,basic,1872,True
user_01754,41,BR,pro,866,True
user_01755,25,CA,free,2835,True
user_01756,39,CA,free,2685,True
user_01757,63,BR,pro,1926,True
user_01758,63,CA,free,2148,True
user_01759,45,DE,pro,2985,True
user_01760,19,FR,free,2388,False
user_01761,63,FR,free,303,False
user_01762,47,CA,basic,2416,True
user_01763,61,JP,free,1443,True
user_01764,34,US,free,2172,True
user_01765,38,AU,free,2904,True
user_01766,65,DE,basic,3447,True
user_01767,65,JP,basic,3155,True
user_01768,62,US,basic,1591,True
user_01769,39,BR,free,2357,True
user_01770,65,FR,free,651,False
user_01771,67,UK,free,2742,True
user_01772,70,US,basic,2992,True
user_01773,69,DE,free,2545,True
user_01774,52,FR,free,1921,False
user_01775,52,UK,free,2753,True
user_01776,55,AU,basic,1108,True
user_01777,24,CA,free,1483,True
user_01778,72,BR,pro,2207,True
user_01779,70,JP,pro,2001,True
user_01780,66,US,basic,429,True
user_01781,28,BR,enterprise,1554,True
user_01782,73,US,free,2558,True
user_01783,38,US,free,3148,True
user_01784,70,CA,basic,1170,True
user_01785,30,DE,free,3530,True
user_01786,29,US,pro,3560,True
user_01787,29,DE,pro,1403,True
user_01788,74,JP,free,2530,True
user_01789,73,CA,basic,1421,True
user_01790,28,DE,free,2037,True
user_01791,64,AU,free,2789,True
user_01792,37,FR,pro,2105,True
user_01793,20,AU,pro,3581,True
user_01794,68,US,pro,3074,True
user_01795,70,US,free,1975,True
user_01796,28,US,free,1272,False
user_01797,27,CA,enterprise,2349,True
user_01798,29,US,basic,14,True
user_01799,58,CA,free,2353,True
user_01800,68,US,basic,1912,True
user_01801,73,FR,free,3326,True
user_01802,61,US,free,1844,True
user_01803,48,UK,free,3592,True
user_01804,50,BR,basic,1490,True
user_01805,64,BR,free,2812,True
user_01806,29,CA,basic,1847,True
user_01807,33,UK,free,2396,True
user_01808,19,JP,free,3127,True
user_01809,33,CA,pro,2772,True
user_01810,33,AU,basic,2417,True
user_01811,26,UK,basic,3107,True
user_01812,47,AU,free,1551,True
user_01813,48,US,basic,1800,True
user_01814,18,BR,free,589,True
user_01815,43,DE,free,2697,False
user_01816,48,AU,enterprise,3507,True
user_01817,33,US,basic,1119,True
user_01818,49,BR,enterprise,757,True
user_01819,43,UK,basic,1009,True
user_01820,74,CA,free,1859,True
user_01821,49,CA,basic,1531,True
user_01822,46,CA,basic,1496,True
user_01823,46,AU,basic,776,True
user_01824,42,US,basic,3628,True
user_01825,53,BR,free,1255,True
user_01826,48,AU,basic,3271,True
user_01827,38,JP,basic,1694,True
user_01828,18,AU,free,1363,True
user_01829,41,AU,pro,2991,True
user_01830,48,AU,pro,2137,True
user_01831,52,FR,basic,1220,True
user_01832,59,FR,basic,3339,False
user_01833,56,FR,pro,2024,True
user_01834,61,CA,basic,1098,True
user_01835,74,UK,free,1249,True
user_01836,54,CA,pro,225,True
user_01837,41,UK,free,1745,True
user_01838,21,FR,enterprise,1197,True
user_01839,52,UK,free,225,True
user_01840,74,UK,pro,1655,True
user_01841,32,DE,free,113,True
user_01842,29,DE,basic,2189,True
user_01843,33,JP,free,1737,True
user_01844,72,UK,basic,2578,True
user_01845,31,BR,pro,2496,False
user_01846,24,AU,free,247,True
user_01847,42,AU,basic,2581,True
user_01848,20,FR,basic,3005,True
user_01849,62,US,free,2068,False
user_01850,48,BR,free,2381,True
user_01851,54,JP,free,2613,True
user_01852,22,DE,free,3068,True
user_01853,49,BR,free,1960,True
user_01854,22,BR,free,1140,True
user_01855,62,BR,free,738,True
user_01856,41,AU,free,232,False
user_01857,52,UK,free,3085,True
user_01858,48,BR,free,2198,True
user_01859,47,AU,pro,3567,True
user_01860,45,AU,pro,712,True
user_01861,39,JP,free,106,True
user_01862,55,BR,enterprise,1659,True
user_01863,50,UK,free,2718,True
user_01864,45,FR,free,669,True
user_01865,46,FR,basic,2964,True
user_01866,64,US,pro,2965,True
user_01867,37,FR,pro,2994,True
user_01868,61,CA,pro,3482,True
user_01869,54,JP,free,1803,True
user_01870,33,JP,basic,1520,True
user_01871,46,FR,enterprise,1697,True
user_01872,44,AU,free,2773,True
user_01873,74,JP,free,2195,True
user_01874,41,FR,free,1382,True
user_01875,56,UK,basic,1714,True
user_01876,33,US,basic,284,True
user_01877,53,CA,free,2903,True
user_01878,18,UK,free,1629,True
user_01879,21,JP,free,3213,True
user_01880,21,JP,free,273,True
user_01881,27,AU,basic,1035,True
user_01882,47,AU,enterprise,899,True
user_01883,51,AU,basic,193,True
user_01884,48,AU,basic,544,True
user_01885,58,BR,free,636,True
user_01886,63,BR,free,2857,True
user_01887,45,US,enterprise,78,True
user_01888,58,AU,free,655,True
user_01889,32,US,free,1955,True
user_01890,44,UK,free,844,True
user_01891,46,BR,basic,269,True
user_01892,50,UK,pro,2771,False
user_01893,29,BR,free,3577,True
user_01894,34,FR,pro,487,True
user_01895,63,UK,pro,119,False
user_01896,63,JP,free,2982,True
user_01897,32,CA,free,3281,True
user_01898,73,AU,enterprise,485,False
user_01899,37,FR,free,3077,True
user_01900,57,BR,pro,813,True
user_01901,73,JP,basic,893,True
user_01902,52,US,basic,2278,True
user_01903,41,UK,free,280,True
user_01904,53,DE,basic,1217,True
user_01905,65,US,free,1263,True
user_01906,66,DE,pro,1365,True
user_01907,59,JP,free,3198,True
user_01908,43,FR,pro,2156,True
user_01909,24,CA,free,807,True
user_01910,72,US,pro,791,True
user_01911,43,FR,pro,2282,True
user_01912,42,DE,free,3547,True
user_01913,42,DE,free,3233,True
user_01914,44,JP,free,269,True
user_01915,24,JP,basic,1789,True
user_01916,29,US,pro,3288,True
user_01917,46,AU,enterprise,3056,True
user_01918,63,DE,free,1767,True
user_01919,51,BR,basic,3208,True
user_01920,69,FR,basic,1079,True
user_01921,30,DE,basic,1435,True
user_01922,25,AU,basic,974,False
user_01923,42,JP,free,174,False
user_01924,33,AU,free,2734,True
user_01925,23,DE,free,865,True
user_01926,38,US,free,2940,False
user_01927,60,BR,basic,1293,True
user_01928,61,FR,free,2219,True
user_01929,40,US,enterprise,1304,True
user_01930,35,CA,free,2345,True
user_01931,38,UK,pro,3477,True
user_01932,28,FR,basic,2448,True
user_01933,42,UK,enterprise,519,True
user_01934,23,UK,free,66,True
user_01935,27,AU,free,3521,True
user_01936,23,US,free,1903,True
user_01937,61,CA,free,1418,True
user_01938,36,US,basic,1846,False
user_01939,20,UK,basic,1621,True
user_01940,51,FR,free,770,True
user_01941,18,US,free,1373,True
user_01942,21,UK,pro,1046,True
user_01943,18,FR,free,1296,True
user_01944,20,AU,free,2619,True
user_01945,72,DE,free,1892,True
user_01946,73,AU,free,1703,True
user_01947,45,FR,basic,2364,True
user_01948,34,UK,basic,2235,True
user_01949,68,CA,pro,159,False
user_01950,31,BR,basic,3100,True
user_01951,64,CA,free,1189,True
user_01952,42,UK,free,2638,True
user_01953,35,AU,basic,3359,True
user_01954,40,CA,basic,638,False
user_01955,69,JP,free,1950,True
user_01956,69,CA,enterprise,2369,True
user_01957,40,DE,basic,750,True
user_01958,34,US,free,680,True
user_01959,28,DE,free,222,True
user_01960,27,FR,pro,2466,True
user_01961,58,FR,basic,647,True
user_01962,27,US,pro,514,True
user_01963,61,FR,free,3344,True
user_01964,33,AU,free,2413,False
user_01965,70,UK,basic,960,True
user_01966,66,FR,free,3380,True
user_01967,36,AU,pro,2993,True
user_01968,70,CA,free,3315,False
user_01969,70,CA,enterprise,1910,True
user_01970,49,US,basic,933,True
user_01971,23,US,free,1841,True
user_01972,34,AU,free,177,True
user_01973,53,US,pro,1737,True
user_01974,68,CA,pro,3135,True
user_01975,66,FR,pro,2116,True
user_01976,71,AU,free,303,False
user_01977,33,FR,basic,1295,True
user_01978,23,BR,pro,2962,True
user_01979,59,BR,free,356,True
user_01980,68,AU,basic,1627,True
user_01981,20,US,free,324,True
user_01982,71,BR,free,1218,True
user_01983,57,US,free,238,False
user_01984,69,BR,free,1383,False
user_01985,42,FR,free,1184,False
user_01986,44,AU,free,3184,True
user_01987,55,DE,basic,3416,False
user_01988,30,US,free,2964,False
user_01989,33,US,pro,1624,True
user_01990,28,DE,basic,2509,True
user_01991,45,FR,basic,371,True
user_01992,27,JP,basic,2127,False
user_01993,67,JP,free,886,True
user_01994,24,FR,basic,3647,True
user_01995,56,FR,basic,973,True
user_01996,62,US,free,2184,True
user_01997,54,JP,pro,74,True
user_01998,57,FR,free,1263,True
user_01999,22,UK,free,2589,True
user_02000,66,JP,free,1824,True
user_02001,69,JP,free,2033,True
user_02002,52,DE,pro,517,True
user_02003,69,UK,free,763,True
user_02004,20,JP,pro,514,True
user_02005,27,US,free,285,True
user_02006,20,UK,free,1622,True
user_02007,74,US,free,2848,True
user_02008,22,FR,basic,58,True
user_02009,28,FR,free,3642,True
user_02010,36,AU,free,2999,True
user_02011,62,CA,free,1899,False
user_02012,26,UK,basic,183,False
user_02013,19,JP,basic,2725,True
user_02014,48,AU,free,1355,True
user_02015,49,FR,pro,2536,True
user_02016,35,AU,basic,1843,True
user_02017,62,US,free,240,True
user_02018,32,US,free,3276,True
user_02019,32,BR,free,298,False
user_02020,49,CA,enterprise,1145,True
user_02021,47,DE,pro,2195,True
user_02022,27,JP,basic,3391,True
user_02023,40,JP,basic,1953,True
user_02024,66,BR,pro,2191,True
user_02025,30,AU,enterprise,3594,True
user_02026,73,BR,free,1458,True
user_02027,49,FR,free,699,True
user_02028,67,US,basic,281,False
user_02029,30,FR,basic,3201,True
user_02030,29,UK,basic,677,False
user_02031,61,JP,pro,3570,True
user_02032,18,BR,pro,731,True
user_02033,64,JP,free,3647,True
user_02034,25,FR,free,3144,True
user_02035,19,BR,free,1296,True
user_02036,20,BR,free,826,True
user_02037,44,US,free,3559,True
user_02038,59,CA,free,3239,True
user_02039,24,UK,free,3272,True
user_02040,37,AU,free,2061,False
user_02041,67,JP,free,2257,True
user_02042,34,AU,free,3247,True
user_02043,65,UK,enterprise,973,True
user_02044,59,FR,basic,1897,True
user_02045,28,UK,basic,1206,False
user_02046,27,US,pro,234,True
user_02047,74,FR,free,1713,True
user_02048,39,FR,free,799,True
user_02049,25,UK,basic,1777,False
user_02050,73,BR,free,1468,True
user_02051,70,DE,pro,911,True
user_02052,57,CA,free,12,False
user_02053,62,JP,enterprise,1148,True
user_02054,68,JP,pro,3232,False
user_02055,31,BR,free,2542,True
user_02056,49,UK,basic,1790,True
user_02057,61,BR,free,239,False
user_02058,18,BR,free,2152,True
user_02059,54,UK,free,1204,True
user_02060,71,AU,basic,2817,False
user_02061,42,BR,basic,3384,True
user_02062,59,UK,free,1000,True
user_02063,62,US,basic,1265,True
user_02064,51,US,free,1043,True
user_02065,34,UK,free,1356,True
user_02066,37,AU,enterprise,997,True
user_02067,65,JP,free,1290,True
user_02068,46,US,basic,1282,True
user_02069,39,DE,basic,2083,True
user_02070,69,JP,free,1237,True
user_02071,35,CA,basic,3241,True
user_02072,58,BR,free,2172,False
user_02073,61,DE,basic,420,True
user_02074,57,CA,free,188,True
user_02075,32,UK,free,206,True
user_02076,41,UK,free,277,True
user_02077,35,US,basic,3513,True
user_02078,27,FR,free,3619,True
user_02079,65,AU,free,2299,True
user_02080,21,UK,free,131,True
user_02081,65,AU,enterprise,2854,True
user_02082,66,AU,pro,2527,True
user_02083,27,JP,free,2971,True
user_02084,42,DE,basic,471,True
user_02085,50,CA,basic,629,True
user_02086,74,BR,free,3602,True
user_02087,43,US,basic,2021,True
user_02088,27,US,enterprise,2421,True
user_02089,68,UK,free,542,True
user_02090,38,JP,free,1568,True
user_02091,71,UK,basic,2722,True
user_02092,54,AU,enterprise,541,False
user_02093,32,US,free,2592,True
user_02094,28,JP,basic,191,True
user_02095,43,UK,free,14,True
user_02096,56,US,free,1828,True
user_02097,54,CA,pro,1341,True
user_02098,40,CA,basic,648,True
user_02099,36,CA,basic,2925,True
user_02100,37,AU,basic,1149,True
user_02101,56,JP,free,2574,True
user_02102,30,BR,free,2950,True
user_02103,24,AU,pro,2411,True
user_02104,31,AU,basic,3029,True
user_02105,26,DE,basic,2063,True
user_02106,53,UK,free,1558,True
user_02107,37,AU,free,317,False
user_02108,54,BR,free,1019,True
user_02109,57,JP,basic,1670,True
user_02110,36,BR,free,326,True
user_02111,26,FR,free,1811,False
user_02112,71,DE,free,2083,True
user_02113,73,US,free,2391,True
user_02114,30,FR,free,2852,True
user_02115,29,DE,basic,3584,True
user_02116,35,DE,enterprise,2929,True
user_02117,57,JP,basic,16,True
user_02118,69,UK,basic,1777,True
user_02119,25,AU,free,3553,True
user_02120,37,UK,basic,1118,True
user_02121,57,UK,free,1809,False
user_02122,39,FR,free,1660,False
user_02123,62,JP,free,2497,False
user_02124,65,US,free,3087,True
user_02125,51,JP,free,2163,True
user_02126,66,CA,free,2524,True
user_02127,20,UK,free,2373,True
user_02128,73,JP,pro,2033,True
user_02129,49,FR,pro,263,True
user_02130,46,JP,enterprise,1411,True
user_02131,56,UK,free,1620,True
user_02132,59,JP,free,1658,True
user_02133,18,JP,free,1372,True
user_02134,69,DE,basic,1912,True
user_02135,50,BR,free,2775,True
user_02136,19,BR,free,60,True
user_02137,23,FR,basic,3593,True
user_02138,29,JP,free,2524,False
user_02139,28,CA,basic,1360,True
user_02140,40,US,free,2061,True
user_02141,22,CA,basic,1411,True
user_02142,21,FR,free,3566,True
user_02143,38,DE,enterprise,2822,False
user_02144,39,DE,enterprise,2324,True
user_02145,63,JP,basic,493,True
user_02146,61,AU,pro,1374,False
user_02147,47,UK,free,2334,True
user_02148,24,CA,free,54,True
user_02149,55,FR,free,2842,True
user_02150,22,UK,basic,2793,True
user_02151,44,AU,enterprise,3626,False
user_02152,73,AU,free,3171,True
user_02153,74,US,free,15,True
user_02154,58,DE,pro,2343,False
user_02155,39,JP,basic,992,True
user_02156,40,DE,pro,162,True
user_02157,63,DE,basic,3337,True
user_02158,41,JP,free,587,True
user_02159,47,AU,basic,3037,True
user_02160,37,DE,basic,3306,True
user_02161,47,FR,free,2803,True
user_02162,52,DE,basic,235,True
user_02163,37,BR,pro,3522,True
user_02164,38,AU,free,692,True
user_02165,52,US,basic,2278,True
user_02166,20,AU,free,64,True
user_02167,22,US,pro,1509,True
user_02168,56,CA,basic,3018,True
user_02169,44,CA,pro,1209,True
user_02170,49,AU,free,1121,True
user_02171,28,UK,basic,2491,True
user_02172,36,US,free,3303,True
user_02173,73,BR,free,1569,True
user_02174,66,CA,enterprise,3513,True
user_02175,30,CA,pro,3201,True
user_02176,65,DE,basic,1060,True
user_02177,38,JP,free,2555,True
user_02178,43,BR,free,2194,True
user_02179,28,JP,free,1718,True
user_02180,50,US,free,3125,True
user_02181,56,FR,basic,1500,True
user_02182,24,BR,free,3431,True
user_02183,19,UK,free,1806,False
user_02184,51,BR,enterprise,1358,True
user_02185,53,DE,basic,3631,False
user_02186,49,FR,pro,3050,True
user_02187,59,AU,enterprise,1055,False
user_02188,73,JP,free,3445,False
user_02189,45,FR,pro,594,True
user_02190,41,UK,free,2204,True
user_02191,38,DE,pro,3239,True
user_02192,29,FR,basic,906,True
user_02193,18,UK,free,1827,True
user_02194,27,DE,free,2024,False
user_02195,43,AU,basic,296,True
user_02196,28,BR,free,1088,True
user_02197,61,BR,pro,76,True
user_02198,57,AU,free,1790,True
user_02199,29,AU,free,36,True
user_02200,60,BR,pro,711,True
user_02201,32,DE,basic,1592,True
user_02202,20,JP,basic,336,True
user_02203,48,US,basic,2167,False
user_02204,51,JP,free,731,True
user_02205,70,JP,free,3410,True
user_02206,25,JP,free,2892,True
user_02207,30,CA,basic,2031,True
user_02208,52,JP,free,887,True
user_02209,25,JP,free,1408,False
user_02210,52,AU,basic,2892,False
user_02211,36,BR,free,3432,False
user_02212,54,UK,free,1899,True
user_02213,58,JP,free,2587,False
user_02214,29,FR,free,1085,False
user_02215,61,JP,basic,3589,True
user_02216,33,DE,enterprise,1593,True
user_02217,44,FR,enterprise,59,True
user_02218,18,UK,basic,534,True
user_02219,29,FR,free,1274,True
user_02220,57,JP,pro,3062,True
user_02221,57,UK,basic,1475,True
user_02222,18,JP,basic,548,False
user_02223,28,BR,free,3258,True
user_02224,60,BR,free,969,True
user_02225,39,BR,free,1476,False
user_02226,22,CA,free,765,True
user_02227,29,FR,free,193,False
user_02228,37,JP,basic,2248,True
user_02229,53,DE,free,1931,True
user_02230,73,DE,pro,1777,True
user_02231,69,JP,free,3287,True
user_02232,22,AU,free,2323,True
user_02233,20,UK,pro,2535,True
user_02234,63,JP,pro,2467,True
user_02235,70,BR,basic,758,False
user_02236,43,FR,pro,672,True
user_02237,66,CA,free,3496,True
user_02238,71,UK,free,2868,True
user_02239,28,FR,basic,1899,True
user_02240,38,JP,free,1781,True
user_02241,43,JP,free,1219,True
user_02242,47,UK,basic,3231,True
user_02243,71,JP,free,716,True
user_02244,50,AU,basic,783,True
user_02245,39,JP,free,2086,True
user_02246,50,AU,free,1678,True
user_02247,62,UK,basic,1649,True
user_02248,51,DE,pro,3254,False
user_02249,73,US,free,2179,True
user_02250,53,UK,enterprise,3547,True
user_02251,22,CA,free,3205,True
user_02252,24,CA,free,3438,True
user_02253,47,US,basic,3001,True
user_02254,52,DE,basic,3256,True
user_02255,23,FR,basic,3344,True
user_02256,32,US,free,1311,True
user_02257,63,CA,free,906,True
user_02258,23,BR,pro,489,False
user_02259,27,JP,free,1587,False
user_02260,57,FR,basic,3402,True
user_02261,27,BR,pro,1971,True
user_02262,47,JP,basic,1186,True
user_02263,38,US,free,1609,True
user_02264,71,CA,pro,3454,True
user_02265,37,CA,free,1459,False
user_02266,43,DE,free,3619,True
user_02267,29,DE,free,2347,True
user_02268,45,JP,basic,304,True
user_02269,36,CA,free,1263,True
user_02270,39,DE,enterprise,398,True
user_02271,18,UK,pro,866,True
user_02272,21,US,basic,1697,True
user_02273,70,UK,free,1591,True
user_02274,71,UK,pro,2643,False
user_02275,44,UK,free,1057,True
user_02276,20,UK,basic,3339,True
user_02277,48,US,pro,3444,False
user_02278,27,DE,pro,444,True
user_02279,26,AU,basic,1407,True
user_02280,37,FR,basic,504,True
user_02281,40,CA,free,3073,False
user_02282,49,AU,pro,586,False
user_02283,58,UK,basic,2472,True
user_02284,21,DE,free,833,True
user_02285,40,CA,pro,168,True
user_02286,19,FR,free,1892,True
user_02287,39,UK,free,2146,True
user_02288,50,JP,free,3156,True
user_02289,69,JP,pro,3489,True
user_02290,24,JP,basic,2414,True
user_02291,26,UK,free,1437,True
user_02292,18,DE,pro,460,False
user_02293,74,DE,free,2239,True
user_02294,37,JP,free,435,True
user_02295,32,CA,pro,626,True
user_02296,31,CA,pro,213,True
user_02297,61,US,free,3254,True
user_02298,57,CA,free,3111,True
user_02299,22,DE,basic,1080,True
user_02300,46,BR,free,1986,True
user_02301,38,JP,free,248,True
user_02302,66,FR,basic,1751,True
user_02303,60,AU,free,2731,True
user_02304,47,DE,free,408,True
user_02305,69,US,free,2028,True
user_02306,51,BR,enterprise,273,True
user_02307,67,UK,basic,2685,False
user_02308,22,FR,free,3204,True
user_02309,32,AU,basic,2407,True
user_02310,51,FR,free,1652,True
user_02311,35,CA,pro,1344,True
user_02312,59,BR,pro,3409,True
user_02313,62,JP,free,1220,True
user_02314,28,JP,basic,1753,True
user_02315,63,US,pro,950,False
user_02316,34,DE,free,3548,True
user_02317,29,JP,basic,2676,True
user_02318,66,JP,pro,2017,True
user_02319,41,FR,basic,1747,True
user_02320,72,AU,basic,2371,True
user_02321,22,US,free,39,True
user_02322,49,JP,free,2823,True
user_02323,18,JP,free,1665,True
user_02324,72,CA,free,1606,True
user_02325,51,AU,pro,2464,True
user_02326,42,UK,basic,2646,True
user_02327,36,US,basic,672,True
user_02328,43,US,free,1623,True
user_02329,71,CA,pro,1105,True
user_02330,47,FR,basic,127,False
user_02331,47,DE,free,265,False
user_02332,55,US,free,1783,True
user_02333,70,US,free,1480,True
user_02334,63,BR,free,3258,True
user_02335,66,CA,free,1932,True
user_02336,36,DE,free,3190,True
user_02337,68,BR,free,2988,True
user_02338,39,AU,free,851,False
user_02339,22,US,free,1509,True
user_02340,56,UK,basic,3252,True
user_02341,35,BR,enterprise,3381,True
user_02342,51,UK,basic,4,True
user_02343,60,US,pro,2252,True
user_02344,45,UK,free,3238,True
user_02345,31,BR,basic,726,True
user_02346,43,UK,free,2760,True
user_02347,49,BR,basic,1761,True
user_02348,57,US,basic,3585,True
user_02349,53,JP,free,1093,False
user_02350,72,BR,free,1461,True
user_02351,29,JP,basic,2169,True
user_02352,23,US,basic,1535,True
user_02353,34,FR,pro,2760,True
user_02354,40,US,basic,902,False
user_02355,26,CA,basic,2220,True
user_02356,65,BR,pro,1252,True
user_02357,25,US,free,598,True
user_02358,25,CA,enterprise,3161,True
user_02359,66,BR,basic,286,True
user_02360,62,AU,basic,1211,True
user_02361,48,BR,free,1846,True
user_02362,42,DE,basic,1175,True
user_02363,44,FR,free,1967,True
user_02364,36,DE,free,2553,False
user_02365,66,BR,basic,744,True
user_02366,69,AU,basic,2962,True
user_02367,64,JP,basic,3209,True
user_02368,48,BR,pro,3632,True
user_02369,48,US,free,2112,True
user_02370,55,CA,pro,1667,True
user_02371,53,CA,basic,787,True
user_02372,38,US,free,2778,False
user_02373,46,BR,free,1708,True
user_02374,50,UK,free,881,True
user_02375,36,JP,basic,2109,True
user_02376,28,CA,pro,425,True
user_02377,24,FR,enterprise,3628,True
user_02378,40,UK,basic,3543,True
user_02379,33,JP,free,2719,True
user_02380,18,JP,free,2024,True
user_02381,32,BR,free,529,True
user_02382,21,FR,free,3519,True
user_02383,67,FR,free,3547,False
user_02384,50,FR,basic,3028,True
user_02385,67,UK,free,3006,True
user_02386,42,US,basic,2626,True
user_02387,18,AU,free,1657,True
user_02388,70,AU,free,2753,True
user_02389,49,FR,basic,3109,True
user_02390,60,CA,basic,1246,True
user_02391,31,JP,enterprise,3225,True
user_02392,52,CA,free,2184,True
user_02393,41,CA,basic,1726,True
user_02394,73,UK,basic,804,True
user_02395,25,FR,pro,3071,True
user_02396,39,FR,free,2407,False
user_02397,23,BR,enterprise,2923,True
user_02398,28,US,free,850,True
user_02399,48,AU,pro,2077,True
user_02400,57,UK,free,3110,True
user_02401,34,JP,enterprise,3069,True
user_02402,22,US,free,1527,True
user_02403,41,DE,free,484,True
user_02404,51,US,basic,3604,True
user_02405,36,AU,free,2541,True
user_02406,53,AU,free,2485,False
user_02407,69,FR,basic,1895,True
user_02408,64,JP,basic,162,True
user_02409,21,DE,basic,2602,True
user_02410,43,BR,free,2352,True
user_02411,40,DE,pro,1488,True
user_02412,38,DE,enterprise,1569,True
user_02413,25,FR,free,914,True
user_02414,73,UK,free,2124,True
user_02415,68,BR,pro,1917,True
user_02416,52,FR,pro,3131,True
user_02417,67,BR,basic,1246,True
user_02418,39,CA,free,1752,True
user_02419,67,UK,basic,1181,True
user_02420,34,US,free,1865,True
user_02421,26,CA,free,551,True
user_02422,56,FR,free,2667,True
user_02423,69,DE,free,2110,True
user_02424,45,CA,pro,238,True
user_02425,50,UK,free,24,True
user_02426,29,US,free,3334,True
